-0.126983f,0.359282f,-0.016348f
-0.11921f,0.359214f,-0.0136446f
-0.111456f,0.359152f,-0.011083f
-0.103681f,0.359066f,-0.00820353f
-0.09602f,0.359059f,-0.00623841f
-0.0882804f,0.358985f,-0.00422604f
-0.0805847f,0.358939f,-0.0019838f
-0.0729591f,0.358946f,-0.000984914f
-0.0653014f,0.358921f,4.24736e-05f
-0.0577498f,0.358989f,-0.000324827f
-0.0501808f,0.359043f,-0.000474803f
-0.0425861f,0.359072f,-0.000449196f
-0.0350388f,0.359151f,-0.00185564f
-0.0274926f,0.359236f,-0.00273529f
-0.0199321f,0.359308f,-0.00377544f
-0.0123906f,0.359409f,-0.00541018f
-0.00481034f,0.359465f,-0.00584958f
0.00278103f,0.359507f,-0.00557527f
0.0103781f,0.35954f,-0.00620891f
0.0179502f,0.359615f,-0.00664004f
0.0255449f,0.359654f,-0.00653591f
0.0331351f,0.359702f,-0.00718284f
0.0407339f,0.359733f,-0.00693885f
0.0483206f,0.359791f,-0.00701825f
0.055903f,0.359868f,-0.00826777f
0.0635005f,0.359905f,-0.00853848f
0.0710784f,0.360019f,-0.00948859f
0.0786708f,0.360098f,-0.0112437f
0.0862521f,0.360267f,-0.013406f
0.0938542f,0.360364f,-0.01518f
0.101459f,0.360499f,-0.0178004f
0.109072f,0.360687f,-0.0211032f
0.116698f,0.360825f,-0.0246665f
0.124344f,0.361117f,-0.0288659f
0.132f,0.361286f,-0.0336841f
0.139693f,0.361603f,-0.0402642f
0.147422f,0.361966f,-0.0481731f
0.155198f,0.362386f,-0.0583004f
0.163025f,0.362859f,-0.0692766f
0.170935f,0.363445f,-0.0812621f
0.178872f,0.363973f,-0.0938544f
0.186873f,0.36454f,-0.107027f
0.194955f,0.365169f,-0.123262f
0.203264f,0.36611f,-0.140653f
-0.227941f,0.355584f,-0.131488f
-0.21884f,0.355035f,-0.117173f
-0.210064f,0.354612f,-0.103676f
-0.20118f,0.354113f,-0.089533f
-0.192402f,0.35364f,-0.0761611f
-0.183749f,0.353205f,-0.0639927f
-0.175171f,0.352783f,-0.051811f
-0.166789f,0.352442f,-0.041271f
-0.15835f,0.352048f,-0.0313145f
-0.150388f,0.351904f,-0.0254486f
-0.142301f,0.351674f,-0.019371f
-0.134511f,0.35161f,-0.0150164f
-0.126655f,0.351497f,-0.0118406f
-0.118872f,0.351421f,-0.00858784f
-0.111131f,0.351366f,-0.00662133f
-0.103409f,0.351318f,-0.00399841f
-0.095688f,0.351264f,-0.00153523f
-0.0880254f,0.351247f,-4.63799e-05f
-0.0802905f,0.351168f,0.00192637f
-0.0727178f,0.351212f,0.00238833f
-0.0651437f,0.351255f,0.0028957f
-0.0575041f,0.351241f,0.00333743f
-0.0499382f,0.351289f,0.00242331f
-0.0424236f,0.351389f,0.00213374f
-0.0348518f,0.351436f,0.0019005f
-0.0272763f,0.35148f,0.00100365f
-0.019765f,0.351598f,-0.000466245f
-0.0122075f,0.35167f,-0.00164998f
-0.00461691f,0.351702f,-0.00211995f
0.00294596f,0.351772f,-0.00226335f
0.0105278f,0.351819f,-0.00258109f
0.0181088f,0.351868f,-0.00309882f
0.0257063f,0.351889f,-0.0029271f
0.0332654f,0.351981f,-0.00373957f
0.0408521f,0.352024f,-0.00372738f
0.0484352f,0.352078f,-0.00398651f
0.0560222f,0.352125f,-0.00448774f
0.0636204f,0.352139f,-0.00470988f
0.0711791f,0.352291f,-0.00621836f
0.0787727f,0.352334f,-0.00678109f
0.0863596f,0.35242f,-0.00831691f
0.0939425f,0.352578f,-0.0103408f
0.101542f,0.352662f,-0.0128915f
0.109144f,0.35286f,-0.0162863f
0.116762f,0.35304f,-0.0202119f
0.124397f,0.353264f,-0.0243527f
0.132042f,0.353426f,-0.0282027f
0.139711f,0.353652f,-0.0325044f
0.147394f,0.353858f,-0.0379868f
0.155148f,0.354261f,-0.0465377f
0.162941f,0.354671f,-0.0570291f
0.17086f,0.355318f,-0.0707903f
0.178758f,0.355774f,-0.0841671f
0.186771f,0.356384f,-0.0980945f
0.194839f,0.356992f,-0.11344f
0.203004f,0.357672f,-0.131273f
0.211389f,0.358601f,-0.148176f
-0.227389f,0.347532f,-0.122961f
-0.218229f,0.346981f,-0.110284f
-0.209337f,0.346523f,-0.0958133f
-0.200418f,0.346028f,-0.0815515f
-0.191603f,0.345554f,-0.0675047f
-0.182994f,0.345155f,-0.0544444f
-0.174331f,0.344704f,-0.0418418f
-0.166109f,0.344455f,-0.032455f
-0.157951f,0.344223f,-0.025455f
-0.149997f,0.344088f,-0.0203993f
-0.142067f,0.343955f,-0.0153956f
-0.134095f,0.343787f,-0.0100684f
-0.126481f,0.34382f,-0.00854811f
-0.118418f,0.343574f,-0.00381888f
-0.110897f,0.343657f,-0.00313451f
-0.103074f,0.343542f,0.000400139f
-0.0953539f,0.343487f,0.00302902f
-0.0878047f,0.343547f,0.00326797f
-0.0800633f,0.343465f,0.00446046f
-0.0725045f,0.343515f,0.00539681f
-0.0650121f,0.343619f,0.00506896f
-0.0573408f,0.343578f,0.00533538f
-0.0498235f,0.343665f,0.0043394f
-0.0422666f,0.343721f,0.00405055f
-0.0346748f,0.343744f,0.00440218f
-0.027114f,0.343796f,0.00352763f
-0.0195722f,0.343872f,0.00273742f
-0.0120466f,0.34397f,0.00176998f
-0.00446277f,0.344004f,0.000966506f
0.00309897f,0.344067f,0.000507077f
0.0106671f,0.344124f,0.000637248f
0.0182592f,0.344147f,8.35021e-06f
0.0258178f,0.344223f,-0.000353488f
0.0333774f,0.344304f,-0.000893957f
0.0409835f,0.3443f,-0.00101433f
0.0485529f,0.344369f,-0.00112868f
0.0561321f,0.34442f,-0.00131373f
0.0637073f,0.344487f,-0.00245226f
0.0712749f,0.344591f,-0.00287293f
0.0788592f,0.344653f,-0.00323794f
0.0864511f,0.344684f,-0.00480386f
0.0940256f,0.344849f,-0.00738169f
0.101619f,0.344935f,-0.00965423f
0.109216f,0.345105f,-0.0120593f
0.116827f,0.345321f,-0.0159454f
0.124454f,0.345494f,-0.0196701f
0.132085f,0.345593f,-0.0238517f
0.139735f,0.345763f,-0.027377f
0.147437f,0.346093f,-0.0335176f
0.155159f,0.346384f,-0.0387674f
0.162866f,0.346555f,-0.046033f
0.170684f,0.346972f,-0.0565737f
0.178645f,0.34762f,-0.0720553f
0.186672f,0.348272f,-0.0877411f
0.194729f,0.348863f,-0.103689f
0.202924f,0.349586f,-0.123096f
0.211206f,0.350334f,-0.141627f
-0.226767f,0.339473f,-0.118688f
-0.235504f,0.339802f,-0.128978f
-0.217654f,0.338968f,-0.103283f
-0.208492f,0.338415f,-0.0864599f
-0.199668f,0.337981f,-0.0720507f
-0.190886f,0.337542f,-0.057416f
-0.18218f,0.337113f,-0.044338f
-0.173837f,0.336832f,-0.0347315f
-0.165694f,0.336631f,-0.02779f
-0.157488f,0.336384f,-0.0200921f
-0.149722f,0.33635f,-0.0153445f
-0.141671f,0.336158f,-0.00949653f
-0.133673f,0.335981f,-0.00503535f
-0.125922f,0.335931f,-0.00190829f
-0.118259f,0.335926f,-0.00108828f
-0.110478f,0.335847f,0.00125543f
-0.102944f,0.335914f,0.00249831f
-0.0952605f,0.335887f,0.00374669f
-0.087558f,0.33584f,0.005445f
-0.0800234f,0.335906f,0.00562567f
-0.0723678f,0.335885f,0.00659823f
-0.0647999f,0.335926f,0.00693076f
-0.0573184f,0.336036f,0.0060002f
-0.0496831f,0.336024f,0.00641866f
-0.0421505f,0.336097f,0.00550457f
-0.0345618f,0.336121f,0.00622721f
-0.026962f,0.336133f,0.00572817f
-0.0194375f,0.336219f,0.00501022f
-0.0119042f,0.336302f,0.00459114f
-0.00432221f,0.336333f,0.00380544f
0.00325721f,0.336367f,0.00344011f
0.0107824f,0.336472f,0.0030307f
0.0184128f,0.336435f,0.00298176f
0.0259582f,0.336519f,0.00235885f
0.0334969f,0.336623f,0.00151368f
0.0410777f,0.33666f,0.00109151f
0.048654f,0.336706f,0.000942646f
0.0562186f,0.336783f,0.000401726f
0.0638044f,0.336811f,-0.000123398f
0.0713728f,0.336894f,-0.000567371f
0.078934f,0.337027f,-0.000900088f
0.086542f,0.336965f,-0.00240442f
0.0941044f,0.337164f,-0.00491109f
0.101688f,0.337323f,-0.00775091f
0.109287f,0.337347f,-0.00932181f
0.116889f,0.337514f,-0.0129565f
0.124509f,0.33771f,-0.0158311f
0.132151f,0.337948f,-0.020144f
0.139768f,0.337945f,-0.0211913f
0.147464f,0.338278f,-0.0295586f
0.155178f,0.338561f,-0.034757f
0.162823f,0.338573f,-0.0409101f
0.170641f,0.33901f,-0.0475038f
0.178483f,0.339406f,-0.0589083f
0.186473f,0.340006f,-0.0771469f
0.194565f,0.340675f,-0.0925451f
0.202726f,0.341344f,-0.111735f
0.210903f,0.341935f,-0.132118f
-0.23497f,0.331786f,-0.126144f
-0.226045f,0.331401f,-0.111277f
-0.216981f,0.33094f,-0.0963423f
-0.207773f,0.330395f,-0.0775966f
-0.19893f,0.329974f,-0.0621476f
-0.190051f,0.329512f,-0.0477489f
-0.181597f,0.329211f,-0.0373251f
-0.173227f,0.32893f,-0.026976f
-0.165106f,0.328746f,-0.0204903f
-0.157053f,0.328581f,-0.0133826f
-0.148937f,0.328374f,-0.00742651f
-0.141394f,0.328441f,-0.00706671f
-0.13334f,0.328244f,-0.00233547f
-0.12578f,0.328297f,-0.00121803f
-0.118218f,0.32835f,-0.000433345f
-0.110366f,0.328237f,0.00212627f
-0.102779f,0.32827f,0.00367522f
-0.095112f,0.328254f,0.00488369f
-0.0875619f,0.328309f,0.0063101f
-0.0798725f,0.328271f,0.00682725f
-0.0722845f,0.328298f,0.00678303f
-0.0647154f,0.328338f,0.00737919f
-0.0571134f,0.328352f,0.00786942f
-0.0495981f,0.328433f,0.00717084f
-0.0420073f,0.328455f,0.00723684f
-0.034446f,0.328501f,0.00751852f
-0.0268502f,0.328515f,0.00722952f
-0.0192963f,0.328568f,0.0070678f
-0.0117519f,0.328633f,0.00669908f
-0.00416499f,0.328653f,0.0062378f
0.00338891f,0.32871f,0.00563774f
0.0109318f,0.328783f,0.00545289f
0.0185024f,0.328824f,0.00520716f
0.0260596f,0.328885f,0.0041111f
0.0335915f,0.328992f,0.00342473f
0.0411888f,0.328995f,0.00289445f
0.0487635f,0.329034f,0.00249681f
0.0562978f,0.329168f,0.00136159f
0.0638986f,0.329153f,0.00161228f
0.0714664f,0.329222f,0.000337018f
0.0790311f,0.329317f,7.64456e-05f
0.0866141f,0.329354f,-0.0013207f
0.0941855f,0.329471f,-0.00317174f
0.101766f,0.329592f,-0.00542431f
0.109355f,0.329755f,-0.0078935f
0.116957f,0.329897f,-0.0108599f
0.124571f,0.330024f,-0.0137746f
0.132195f,0.330153f,-0.0160735f
0.139822f,0.330247f,-0.0200678f
0.147467f,0.330391f,-0.0239591f
0.155185f,0.330712f,-0.029466f
0.162879f,0.330884f,-0.035369f
0.170604f,0.331101f,-0.0413306f
0.178446f,0.33151f,-0.0513864f
0.186391f,0.332027f,-0.0668493f
0.194535f,0.332748f,-0.0874992f
0.202563f,0.333198f,-0.0995099f
0.210794f,0.33386f,-0.121136f
0.219122f,0.334553f,-0.142024f
-0.23452f,0.323821f,-0.120068f
-0.225314f,0.323355f,-0.104393f
-0.216285f,0.322931f,-0.0876097f
-0.206937f,0.322362f,-0.0683758f
-0.1979f,0.321884f,-0.0518059f
-0.189465f,0.321621f,-0.0391065f
-0.180637f,0.321181f,-0.0265704f
-0.172899f,0.321174f,-0.0239525f
-0.1646f,0.320925f,-0.0159965f
-0.15717f,0.321047f,-0.0148004f
-0.14897f,0.320817f,-0.00876408f
-0.14141f,0.320876f,-0.00815382f
-0.133536f,0.320782f,-0.00464403f
-0.125693f,0.320695f,-0.00125611f
-0.118142f,0.320753f,-0.0003846f
-0.110228f,0.320615f,0.00357096f
-0.102721f,0.320692f,0.00325605f
-0.0950394f,0.320671f,0.00542056f
-0.0873921f,0.320666f,0.00655318f
-0.0798268f,0.320709f,0.00697624f
-0.0722265f,0.320729f,0.00738685f
-0.0646086f,0.320735f,0.00828813f
-0.057083f,0.320805f,0.00800324f
-0.0495443f,0.320867f,0.00746331f
-0.0419336f,0.320875f,0.00777768f
-0.0343659f,0.320915f,0.00777644f
-0.0267034f,0.320872f,0.00876352f
-0.0191731f,0.320942f,0.00848839f
-0.0116235f,0.320997f,0.00821549f
-0.00405622f,0.321035f,0.00797656f
0.00353371f,0.321047f,0.00791116f
0.011069f,0.321121f,0.00774695f
0.0186241f,0.321175f,0.00732326f
0.0261832f,0.321226f,0.00620012f
0.0337008f,0.321344f,0.00469985f
0.0412458f,0.321431f,0.00374373f
0.0488383f,0.321439f,0.00354771f
0.0563795f,0.32155f,0.00190785f
0.0639729f,0.321552f,0.00215182f
0.0715469f,0.321598f,0.00136682f
0.0790997f,0.321725f,0.000874444f
0.0866876f,0.321737f,-0.00081381f
0.094255f,0.321867f,-0.00266829f
0.101831f,0.322021f,-0.00542527f
0.109424f,0.322109f,-0.00762454f
0.117018f,0.322099f,-0.00816139f
0.124633f,0.322349f,-0.0131071f
0.132271f,0.322576f,-0.0165291f
0.139872f,0.322539f,-0.017942f
0.147515f,0.322682f,-0.0210562f
0.155202f,0.32291f,-0.0256324f
0.162929f,0.32318f,-0.03088f
0.170563f,0.323193f,-0.0345982f
0.178375f,0.323553f,-0.0427119f
0.186273f,0.323997f,-0.0544265f
0.194326f,0.324603f,-0.0720391f
0.202201f,0.324818f,-0.0895808f
0.210653f,0.325772f,-0.110436f
0.219034f,0.326509f,-0.133623f
-0.233983f,0.315844f,-0.11488f
-0.224731f,0.31539f,-0.0970643f
-0.215512f,0.314925f,-0.0793688f
-0.206199f,0.3144f,-0.0594199f
-0.197598f,0.314109f,-0.0438343f
-0.18887f,0.313755f,-0.0340428f
-0.180545f,0.313532f,-0.0258805f
-0.172635f,0.313462f,-0.0204363f
-0.164519f,0.313302f,-0.0141931f
-0.15672f,0.313263f,-0.0107214f
-0.148753f,0.313147f,-0.00625187f
-0.141127f,0.313173f,-0.00468127f
-0.133325f,0.313118f,-0.00221113f
-0.125609f,0.313097f,0.000170512f
-0.11802f,0.313134f,0.0010447f
-0.110185f,0.313046f,0.00377455f
-0.102593f,0.313078f,0.00427846f
-0.0949946f,0.313104f,0.00545613f
-0.0873241f,0.313089f,0.00705039f
-0.0797542f,0.313129f,0.00694784f
-0.0721191f,0.313129f,0.00763916f
-0.0645718f,0.313181f,0.00785916f
-0.0570071f,0.313223f,0.00837717f
-0.0493995f,0.313236f,0.00798739f
-0.0418229f,0.313268f,0.00844395f
-0.0342738f,0.31332f,0.00797843f
-0.0266499f,0.313314f,0.00923557f
-0.0190174f,0.313294f,0.0102716f
-0.0114708f,0.313345f,0.010189f
-0.00395499f,0.313429f,0.00936639f
0.00361776f,0.313459f,0.00919596f
0.0111586f,0.313523f,0.00903965f
0.018714f,0.313574f,0.00838935f
0.0262571f,0.313643f,0.00704659f
0.0337852f,0.31374f,0.00595105f
0.041347f,0.313794f,0.00468122f
0.0489164f,0.313839f,0.00410504f
0.0564547f,0.313949f,0.00301519f
0.0640459f,0.313956f,0.00256897f
0.0716125f,0.31402f,0.00181476f
0.0791637f,0.314149f,0.000232708f
0.0867535f,0.314158f,-0.000886749f
0.0943229f,0.314273f,-0.0025034f
0.101903f,0.31438f,-0.00429612f
0.109493f,0.314456f,-0.00641972f
0.117089f,0.314562f,-0.0077652f
0.124694f,0.314668f,-0.0107577f
0.132299f,0.31472f,-0.0122489f
0.139936f,0.3149f,-0.0157217f
0.147562f,0.314982f,-0.017865f
0.155224f,0.315145f,-0.0213914f
0.162897f,0.315297f,-0.0257129f
0.170609f,0.315495f,-0.0306163f
0.178339f,0.315689f,-0.0368653f
0.186176f,0.316018f,-0.0451226f
0.194117f,0.316459f,-0.0565789f
0.202042f,0.316803f,-0.0754467f
0.210331f,0.317503f,-0.100048f
0.218916f,0.318456f,-0.122975f
-0.233377f,0.307866f,-0.109133f
-0.242456f,0.308216f,-0.122196f
-0.223948f,0.307385f,-0.0900723f
-0.214561f,0.306893f,-0.0694147f
-0.205621f,0.306525f,-0.0499591f
-0.196782f,0.30617f,-0.0384019f
-0.188527f,0.306001f,-0.029701f
-0.180259f,0.305815f,-0.0218372f
-0.172152f,0.305677f,-0.0150678f
-0.164132f,0.305562f,-0.00945625f
-0.156376f,0.305542f,-0.0065633f
-0.148522f,0.305479f,-0.00297579f
-0.140766f,0.30545f,-0.000365228f
-0.133031f,0.305426f,0.00111207f
-0.125323f,0.305409f,0.0029871f
-0.117733f,0.305443f,0.00378797f
-0.110086f,0.30545f,0.0051263f
-0.102373f,0.305421f,0.00601465f
-0.0949047f,0.305512f,0.00580816f
-0.0872305f,0.305499f,0.00737852f
-0.0796139f,0.305512f,0.00754049f
-0.072037f,0.305546f,0.00741343f
-0.0644779f,0.30559f,0.00804759f
-0.0569219f,0.305637f,0.0081151f
-0.0493192f,0.305654f,0.00785109f
-0.041718f,0.305669f,0.00861909f
-0.0341878f,0.305733f,0.0085046f
-0.0265769f,0.305738f,0.00943077f
-0.0189723f,0.305745f,0.0102149f
-0.0114348f,0.305805f,0.0105904f
-0.00383667f,0.305812f,0.0113678f
0.0037341f,0.305841f,0.0106081f
0.0112652f,0.30591f,0.0104057f
0.0188041f,0.305976f,0.00948682f
0.0263543f,0.306032f,0.00810729f
0.0338789f,0.306125f,0.00684965f
0.0414157f,0.306213f,0.0051864f
0.0489875f,0.306253f,0.00443054f
0.0565422f,0.306327f,0.00317229f
0.0641125f,0.306376f,0.00230468f
0.0716725f,0.306456f,0.0013166f
0.0792382f,0.306537f,0.000641649f
0.0868162f,0.306592f,-0.00111218f
0.0943946f,0.306657f,-0.00184617f
0.101978f,0.306714f,-0.00257124f
0.109562f,0.306836f,-0.00496073f
0.117155f,0.306904f,-0.00537634f
0.124749f,0.306945f,-0.00683193f
0.132358f,0.30706f,-0.00888761f
0.139968f,0.307139f,-0.0108938f
0.147589f,0.307233f,-0.013412f
0.155245f,0.307397f,-0.0173766f
0.162928f,0.307579f,-0.0216833f
0.170611f,0.307724f,-0.0259429f
0.178328f,0.3079f,-0.0315739f
0.186124f,0.308162f,-0.0395451f
0.193971f,0.308451f,-0.0484228f
0.201882f,0.308788f,-0.0613125f
0.210108f,0.309421f,-0.0842315f
0.218619f,0.310292f,-0.111366f
-0.241768f,0.300214f,-0.117227f
-0.250647f,0.300469f,-0.128373f
-0.232708f,0.299894f,-0.102345f
-0.223445f,0.299496f,-0.0831357f
-0.213711f,0.298934f,-0.0597094f
-0.204878f,0.298622f,-0.0447115f
-0.196465f,0.298427f,-0.0346456f
-0.188066f,0.298223f,-0.0246425f
-0.179813f,0.298056f,-0.0168838f
-0.171795f,0.297958f,-0.0110511f
-0.163784f,0.297854f,-0.00519864f
-0.155964f,0.297812f,-0.00189314f
-0.148118f,0.297756f,0.00189816f
-0.140414f,0.297748f,0.00380828f
-0.132778f,0.297764f,0.00525811f
-0.12495f,0.2977f,0.00790273f
-0.117524f,0.2978f,0.00682137f
-0.109874f,0.297806f,0.00801672f
-0.102175f,0.297786f,0.00884937f
-0.0947608f,0.297897f,0.0073377f
-0.0871283f,0.297906f,0.00803207f
-0.0794997f,0.297914f,0.00838137f
-0.0720149f,0.297997f,0.00761025f
-0.0644458f,0.298036f,0.00822932f
-0.0568218f,0.298043f,0.00817764f
-0.0492776f,0.298096f,0.00755138f
-0.0416774f,0.298115f,0.00832198f
-0.0340987f,0.298145f,0.00891071f
-0.0264602f,0.298133f,0.0103105f
-0.018862f,0.298144f,0.0110624f
-0.0113197f,0.298197f,0.0120102f
-0.00371629f,0.298199f,0.0127541f
0.00383297f,0.298245f,0.012069f
0.01138f,0.298295f,0.0118891f
0.0188969f,0.298378f,0.0108529f
0.0264609f,0.298415f,0.00944842f
0.0339644f,0.298527f,0.00728033f
0.0415118f,0.298594f,0.00610362f
0.0490552f,0.298673f,0.00442404f
0.0566049f,0.298753f,0.00332464f
0.0641751f,0.298803f,0.00214705f
0.0717485f,0.29885f,0.00168132f
0.0793178f,0.298913f,0.00130492f
0.0868926f,0.298969f,0.000280256f
0.0944696f,0.299026f,-0.000147892f
0.102052f,0.299055f,3.22559e-05f
0.109632f,0.299159f,-0.00188491f
0.117215f,0.299151f,-0.0009599f
0.1248f,0.299209f,-0.00134603f
0.132409f,0.299369f,-0.00399762f
0.139988f,0.299356f,-0.0051424f
0.147596f,0.299449f,-0.00714114f
0.155259f,0.299647f,-0.0119656f
0.162947f,0.299849f,-0.0168638f
0.170604f,0.299954f,-0.0206223f
0.178297f,0.300097f,-0.0268499f
0.186101f,0.300371f,-0.0341439f
0.193848f,0.30053f,-0.0419545f
0.201755f,0.300849f,-0.0538716f
0.209879f,0.301348f,-0.0667424f
0.218278f,0.302114f,-0.0966302f
-0.250687f,0.29266f,-0.128522f
-0.241324f,0.292303f,-0.112011f
-0.232041f,0.291949f,-0.0954873f
-0.222513f,0.291509f,-0.0732008f
-0.213084f,0.291074f,-0.053074f
-0.20443f,0.290837f,-0.0397827f
-0.196016f,0.290657f,-0.0293791f
-0.187614f,0.290468f,-0.0199674f
-0.179457f,0.290343f,-0.012809f
-0.171503f,0.290274f,-0.00758367f
-0.163449f,0.290166f,-0.00146408f
-0.15565f,0.290135f,0.00241127f
-0.147708f,0.29005f,0.00709513f
-0.140039f,0.290055f,0.00878783f
-0.13228f,0.290024f,0.0112196f
-0.124519f,0.289988f,0.0140693f
-0.117223f,0.29013f,0.0122532f
-0.109288f,0.290019f,0.0146229f
-0.101866f,0.290113f,0.0133044f
-0.0945845f,0.290272f,0.0101511f
-0.0869452f,0.290279f,0.0102897f
-0.0793883f,0.290321f,0.00962355f
-0.0718996f,0.290397f,0.00817456f
-0.0643127f,0.290427f,0.00862458f
-0.0567579f,0.290472f,0.00826495f
-0.049163f,0.290496f,0.00823514f
-0.0415931f,0.290532f,0.00871192f
-0.0340116f,0.290561f,0.00947562f
-0.0263884f,0.290562f,0.0106384f
-0.0187754f,0.290565f,0.0123182f
-0.0112067f,0.290596f,0.0131949f
-0.0036058f,0.290601f,0.0145555f
0.00395789f,0.290633f,0.0143023f
0.0114884f,0.290692f,0.0140787f
0.0190176f,0.290757f,0.0131205f
0.0265385f,0.290835f,0.0104758f
0.0340328f,0.290951f,0.00827686f
0.0415883f,0.291005f,0.00694681f
0.0491428f,0.291065f,0.00535553f
0.0566803f,0.291157f,0.00370431f
0.0642584f,0.29119f,0.00283815f
0.0718271f,0.291241f,0.00271654f
0.0793941f,0.291303f,0.00249978f
0.0869701f,0.291346f,0.00197556f
0.0945537f,0.291353f,0.00302658f
0.102128f,0.291396f,0.00338519f
0.109702f,0.291472f,0.00318846f
0.117275f,0.291419f,0.00546375f
0.124853f,0.291506f,0.00425673f
0.132429f,0.291552f,0.00363045f
0.139988f,0.291536f,0.00413749f
0.147607f,0.291698f,0.000438451f
0.15528f,0.291932f,-0.00456197f
0.162894f,0.292001f,-0.00895425f
0.170561f,0.292147f,-0.0144417f
0.178304f,0.292372f,-0.0218589f
0.186089f,0.292612f,-0.0296905f
0.193881f,0.292822f,-0.0378209f
0.201715f,0.293048f,-0.0477226f
0.20971f,0.293397f,-0.0605896f
0.217938f,0.293936f,-0.0818945f
-0.250341f,0.284757f,-0.125358f
-0.240747f,0.284377f,-0.106426f
-0.23148f,0.284057f,-0.0870961f
-0.221969f,0.283659f,-0.0666245f
-0.212774f,0.283321f,-0.0487492f
-0.204033f,0.283083f,-0.0355269f
-0.195572f,0.282907f,-0.0251445f
-0.18726f,0.28276f,-0.0164782f
-0.179075f,0.282639f,-0.00863193f
-0.171054f,0.282557f,-0.00289647f
-0.163048f,0.282472f,0.00315044f
-0.155241f,0.282441f,0.00748205f
-0.147252f,0.282349f,0.0131834f
-0.139629f,0.282368f,0.0148782f
-0.131696f,0.282281f,0.0190409f
-0.124119f,0.28231f,0.020058f
-0.116773f,0.282421f,0.0200302f
-0.10877f,0.282293f,0.0232755f
-0.101586f,0.282468f,0.0179561f
-0.0942499f,0.282592f,0.0156845f
-0.0865925f,0.28259f,0.0145509f
-0.0792229f,0.282708f,0.011949f
-0.0718058f,0.282812f,0.00921286f
-0.064185f,0.282825f,0.00989177f
-0.0566518f,0.28288f,0.00900804f
-0.0490592f,0.282905f,0.00881879f
-0.0415137f,0.282954f,0.00922562f
-0.0339041f,0.282967f,0.010473f
-0.0262902f,0.282975f,0.0116829f
-0.0186503f,0.282964f,0.0139867f
-0.011057f,0.282977f,0.0154381f
-0.00347187f,0.282992f,0.0168311f
0.00410166f,0.283013f,0.0175025f
0.0116545f,0.283048f,0.0171479f
0.01916f,0.283125f,0.0160553f
0.026641f,0.283233f,0.0126986f
0.0341292f,0.283346f,0.00981772f
0.0416826f,0.283398f,0.00815706f
0.0492155f,0.28348f,0.00592962f
0.0567513f,0.28357f,0.00425083f
0.0643301f,0.283601f,0.00379005f
0.0719138f,0.283619f,0.00443911f
0.0794793f,0.283674f,0.00426466f
0.087054f,0.283707f,0.00461738f
0.0946359f,0.283702f,0.00640829f
0.102203f,0.283753f,0.00638658f
0.109774f,0.283747f,0.00829557f
0.117334f,0.283697f,0.0116437f
0.124906f,0.283825f,0.00944581f
0.132447f,0.283759f,0.0120166f
0.140017f,0.28384f,0.0111672f
0.147623f,0.283986f,0.00800913f
0.155258f,0.284151f,0.0037729f
0.162842f,0.284193f,-0.000740317f
0.170532f,0.284389f,-0.00705974f
0.17828f,0.284621f,-0.0153035f
0.186037f,0.284825f,-0.0242146f
0.19382f,0.285024f,-0.0336485f
0.201717f,0.285305f,-0.0431507f
0.209664f,0.285591f,-0.0549912f
0.217769f,0.285971f,-0.0733327f
-0.249783f,0.27682f,-0.120679f
-0.258296f,0.276923f,-0.130477f
-0.240306f,0.276502f,-0.100541f
-0.230598f,0.276116f,-0.0790199f
-0.221228f,0.275787f,-0.0599187f
-0.212333f,0.275549f,-0.0443026f
-0.203621f,0.275342f,-0.0316362f
-0.195301f,0.275217f,-0.0222749f
-0.186917f,0.275069f,-0.0131351f
-0.178784f,0.274974f,-0.00574933f
-0.170609f,0.274861f,0.00223062f
-0.162634f,0.274793f,0.00799316f
-0.154708f,0.274733f,0.0132299f
-0.146713f,0.274647f,0.0194462f
-0.139426f,0.274764f,0.0198198f
-0.131048f,0.274551f,0.0277628f
-0.123863f,0.274699f,0.024644f
-0.115885f,0.274595f,0.0279779f
-0.108531f,0.274692f,0.0293917f
-0.101208f,0.274804f,0.0248518f
-0.0935954f,0.274816f,0.0238577f
-0.0863012f,0.274946f,0.0204635f
-0.0790015f,0.275081f,0.015153f
-0.0716474f,0.275202f,0.0115337f
-0.0640664f,0.275233f,0.0110832f
-0.056559f,0.275296f,0.0100969f
-0.048987f,0.275332f,0.00955889f
-0.0414243f,0.275371f,0.00972696f
-0.0338174f,0.275388f,0.0111252f
-0.0261798f,0.275386f,0.0132121f
-0.0184999f,0.275354f,0.0162703f
-0.0108771f,0.275348f,0.0190507f
-0.0032984f,0.275366f,0.0206955f
0.00428261f,0.275378f,0.0219284f
0.0118211f,0.275418f,0.0211753f
0.0193159f,0.275494f,0.0192715f
0.0267901f,0.275595f,0.0163536f
0.0342405f,0.275731f,0.0120002f
0.0417755f,0.275797f,0.00966698f
0.0493188f,0.27586f,0.00719801f
0.056837f,0.275964f,0.00567916f
0.0644121f,0.275997f,0.0051549f
0.0719938f,0.276016f,0.00588161f
0.0795647f,0.276052f,0.00641912f
0.087141f,0.276068f,0.0074515f
0.094714f,0.27608f,0.00916251f
0.102279f,0.276114f,0.0100432f
0.109846f,0.276053f,0.0130395f
0.117398f,0.276075f,0.015693f
0.124965f,0.276197f,0.013947f
0.132482f,0.276073f,0.0187134f
